Model_Year,Make,Model_Name,Vehicle Class,Engine Size,Cylinders,Transmission,Fuel,Fuel_Consumption_City,Fuel_Consumption_Hwy,Fuel_Consumption_Comb,CO2 Emissions,CO2_Rating,Smog_Rating
2020,Infiniti,Q60 AWD Red Sport,Subcompact,3.0,6.0,AS7,Z,12.5,9.2,11.0,259.0,4,3
2020,Infiniti,QX50 AWD,SUV: Small,2.0,4.0,AV8,Z,10.8,8.3,9.7,228.0,5,5
2020,Infiniti,QX60 AWD,SUV: Small,3.5,6.0,AV7,Z,12.5,9.0,10.9,257.0,4,3
2020,Infiniti,QX80 4WD,SUV: Standard,5.6,8.0,AS7,Z,17.8,12.3,15.3,360.0,2,3
2020,Jaguar,E-PACE P250,SUV: Small,2.0,4.0,AS9,Z,11.0,8.4,9.8,231.0,5,7
2020,Jaguar,E-PACE P300,SUV: Small,2.0,4.0,AS9,Z,11.2,8.6,10.1,236.0,5,7
2020,Jaguar,F-PACE 25t,SUV: Small,2.0,4.0,AS8,Z,10.7,8.8,9.9,227.0,5,7
2020,Jaguar,F-PACE 30t,SUV: Small,2.0,4.0,AS8,Z,10.9,8.7,9.9,232.0,5,7
2020,Jaguar,F-PACE S,SUV: Small,3.0,6.0,AS8,Z,13.3,10.0,11.8,277.0,4,7
2020,Jaguar,F-PACE SVR,SUV: Small,5.0,8.0,AS8,Z,14.5,11.0,12.9,303.0,3,3
2020,Jaguar,F-TYPE P300 Convertible,Two-seater,2.0,4.0,AS8,Z,10.2,7.8,9.2,215.0,5,7
2020,Jaguar,F-TYPE Convertible,Two-seater,3.0,6.0,AS8,Z,11.9,8.5,10.4,242.0,5,7
2020,Jaguar,F-TYPE Convertible R-Dynamic,Two-seater,3.0,6.0,AS8,Z,12.4,8.8,10.8,253.0,4,7
2020,Jaguar,F-TYPE Convertible R-Dynamic AWD,Two-seater,3.0,6.0,AS8,Z,13.0,9.2,11.3,265.0,4,7
2020,Jaguar,F-TYPE R AWD Convertible,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,299.0,3,3
2020,Jaguar,F-TYPE SVR AWD Convertible,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,299.0,3,3
2020,Jaguar,F-TYPE P300 Coupe,Two-seater,2.0,4.0,AS8,Z,10.2,7.8,9.2,215.0,5,7
2020,Jaguar,F-TYPE Coupe,Two-seater,3.0,6.0,AS8,Z,11.9,8.5,10.4,242.0,5,7
2020,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3.0,6.0,AS8,Z,12.4,8.8,10.8,253.0,4,7
2020,Jaguar,F-TYPE Coupe R-Dynamic AWD,Two-seater,3.0,6.0,AS8,Z,13.0,9.2,11.3,265.0,4,7
2020,Jaguar,F-TYPE R AWD Coupe,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,299.0,3,3
2020,Jaguar,F-TYPE SVR AWD Coupe,Two-seater,5.0,8.0,AS8,Z,15.2,9.8,12.7,299.0,3,3
2020,Jaguar,XE P250 AWD,Compact,2.0,4.0,AS8,Z,9.8,6.9,8.5,200.0,6,7
2020,Jaguar,XE P300 AWD,Compact,2.0,4.0,AS8,Z,10.7,7.7,9.4,220.0,5,7
2020,Jaguar,XF 25t AWD,Mid-size,2.0,4.0,AS8,Z,10.1,7.2,8.8,207.0,6,7
2020,Jaguar,XF 30t AWD,Mid-size,2.0,4.0,AS8,Z,10.6,7.6,9.2,217.0,5,7
2020,Jaguar,XF S AWD,Mid-size,3.0,6.0,AS8,Z,12.0,8.4,10.4,243.0,5,7
2020,Jeep,Cherokee,SUV: Small,2.0,4.0,A9,X,10.4,7.6,9.1,214.0,5,5
2020,Jeep,Cherokee,SUV: Small,2.4,4.0,A9,X,10.8,7.6,9.3,219.0,5,6
2020,Jeep,Cherokee,SUV: Small,3.2,6.0,A9,X,11.9,8.2,10.2,240.0,5,5
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4.0,A9,X,11.2,8.0,9.8,229.0,5,5
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4.0,A9,X,11.2,8.0,9.8,230.0,5,6
2020,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6.0,A9,X,12.2,8.6,10.6,249.0,4,5
2020,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,2.0,4.0,A9,X,11.5,8.6,10.2,240.0,5,5
2020,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,3.2,6.0,A9,X,12.8,9.0,11.1,259.0,4,5
2020,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,2.0,4.0,A9,X,11.8,9.2,10.6,249.0,4,5
2020,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6.0,A9,X,12.9,9.9,11.6,269.0,4,5
2020,Jeep,Compass,SUV: Small,2.4,4.0,A6,X,10.6,7.6,9.3,218.0,5,6
2020,Jeep,Compass,SUV: Small,2.4,4.0,M6,X,10.4,7.3,9.0,211.0,5,3
2020,Jeep,Compass 4X4,SUV: Small,2.4,4.0,A9,X,10.8,7.8,9.5,222.0,5,6
2020,Jeep,Compass 4X4,SUV: Small,2.4,4.0,M6,X,10.8,7.6,9.4,221.0,5,3
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6.0,A8,X,13.7,10.7,12.3,290.0,3,5
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6.0,M6,X,14.3,10.4,12.6,296.0,3,5
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6.0,A8,X,12.7,9.6,11.3,265.0,4,7
2020,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8.0,A8,X,16.7,10.9,14.1,331.0,3,3
2020,Jeep,Grand Cherokee 4X4 Trackhawk,SUV: Standard,6.2,8.0,A8,Z,20.9,13.8,17.7,413.0,1,1
2020,Jeep,Grand Cherokee 4X4 SRT,SUV: Standard,6.4,8.0,A8,Z,18.3,12.6,15.7,368.0,2,1
2020,Jeep,Renegade,SUV: Small,1.3,4.0,A9,X,9.8,7.4,8.7,204.0,6,6
2020,Jeep,Renegade,SUV: Small,2.4,4.0,A9,X,10.8,7.8,9.5,222.0,5,6
2020,Jeep,Renegade 4X4,SUV: Small,1.3,4.0,A9,X,10.1,8.1,9.2,216.0,5,6
2020,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4.0,A9,X,10.8,8.7,9.9,230.0,5,6
2020,Jeep,Renegade 4X4,SUV: Small,2.4,4.0,A9,X,11.2,8.2,9.8,230.0,5,6
2020,Jeep,Wrangler 4X4,SUV: Small,2.0,4.0,A8,X,10.7,9.8,10.3,241.0,5,5
2020,Jeep,Wrangler 4X4,SUV: Small,3.6,6.0,A8,X,12.8,10.4,11.8,274.0,4,5
2020,Jeep,Wrangler 4X4 eTorque,SUV: Small,3.6,6.0,A8,X,12.0,9.8,11.0,259.0,4,5
2020,Jeep,Wrangler 4X4,SUV: Small,3.6,6.0,M6,X,13.7,9.6,11.8,277.0,4,5
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,2.0,4.0,A8,X,11.5,10.9,11.2,263.0,4,5
2020,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,2.0,4.0,A8,X,11.3,10.5,10.9,257.0,4,5
2020,Jeep,Wrangler Unlimited 4X4 EcoDiesel,SUV: Small,3.0,6.0,A8,D,10.6,8.1,9.5,255.0,4,1
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6.0,A8,X,12.9,10.7,11.9,280.0,4,5
2020,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,3.6,6.0,A8,X,12.6,10.7,11.8,276.0,4,5
2020,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6.0,M6,X,13.8,10.1,12.2,285.0,3,5
2020,Kia,Forte,Mid-size,1.6,4.0,AM7,X,8.7,6.6,7.8,184.0,7,5
2020,Kia,Forte,Mid-size,2.0,4.0,AV,X,7.9,5.9,7.0,165.0,7,5
2020,Kia,Forte,Mid-size,2.0,4.0,M6,X,8.6,6.4,7.6,180.0,7,5
2020,Kia,Forte 5,Full-size,1.6,4.0,AM7,X,8.9,6.9,8.0,190.0,6,5
2020,Kia,Forte 5,Full-size,2.0,4.0,AV,X,8.0,6.0,7.1,169.0,7,5
2020,Kia,Niro,Station wagon: Small,1.6,4.0,AM6,X,4.6,5.1,4.8,114.0,10,7
2020,Kia,Niro FE,Station wagon: Small,1.6,4.0,AM6,X,4.5,4.8,4.7,110.0,10,7
2020,Kia,Niro Touring,Station wagon: Small,1.6,4.0,AM6,X,5.1,5.8,5.4,129.0,9,7
2020,Kia,Optima,Full-size,2.4,4.0,AS6,X,9.5,7.1,8.4,199.0,6,5
2020,Kia,Optima Hybrid,Mid-size,2.0,4.0,AM6,X,5.9,5.2,5.6,132.0,9,7
2020,Kia,Rio,Compact,1.6,4.0,AV,X,7.2,5.9,6.6,151.0,8,3
2020,Kia,Rio,Compact,1.6,4.0,M6,X,7.8,6.0,7.0,167.0,7,3
2020,Kia,Sedona,Minivan,3.3,6.0,AS8,X,12.7,9.9,11.5,271.0,4,5
2020,Kia,Sorento AWD,SUV: Small,2.4,4.0,AS6,X,11.2,9.0,10.2,242.0,5,5
2020,Kia,Sorento AWD,SUV: Small,3.3,6.0,AS8,X,12.3,9.5,11.1,261.0,4,5
2020,Kia,Soul,Station wagon: Small,2.0,4.0,AV,X,8.6,7.1,7.9,188.0,6,7
2020,Kia,Soul,Station wagon: Small,2.0,4.0,M6,X,9.6,7.6,8.7,206.0,6,5
2020,Kia,Sportage,SUV: Small,2.4,4.0,AS6,X,10.1,7.6,9.0,214.0,5,5
2020,Kia,Sportage AWD,SUV: Small,2.0,4.0,AS6,X,12.1,9.6,11.0,261.0,4,5
2020,Kia,Sportage AWD,SUV: Small,2.4,4.0,AS6,X,10.8,9.1,10.0,239.0,5,5
2020,Kia,Stinger AWD,Mid-size,3.3,6.0,AS8,Z,13.6,9.6,11.8,279.0,4,3
2020,Kia,Telluride AWD,SUV: Small,3.8,6.0,AS8,X,12.5,9.6,11.2,264.0,4,5
2020,Lamborghini,Aventador Coupe,Two-seater,6.5,12.0,AM7,Z,26.2,15.5,21.4,485.0,1,1
2020,Lamborghini,Aventador Roadster,Two-seater,6.5,12.0,AM7,Z,26.6,15.8,21.7,493.0,1,1
2020,Lamborghini,Huracan Coupe,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,370.0,2,1
2020,Lamborghini,Huracan Coupe AWD,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,370.0,2,1
2020,Lamborghini,Huracan Spyder,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,370.0,2,1
2020,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10.0,AM7,Z,18.0,12.9,15.7,370.0,2,1
2020,Lamborghini,Urus,SUV: Standard,4.0,8.0,AS8,Z,19.2,14.1,16.9,384.0,1,3
2020,Land Rover,Discovery,SUV: Standard,3.0,6.0,AS8,Z,14.8,11.4,13.3,311.0,3,7
2020,Land Rover,Discovery TD6 Diesel,SUV: Standard,3.0,6.0,AS8,D,11.3,9.2,10.4,279.0,4,1
2020,Land Rover,Discovery Sport P250,SUV: Small,2.0,4.0,AS9,Z,12.6,9.7,11.3,266.0,4,7
2020,Land Rover,Discovery Sport P290,SUV: Small,2.0,4.0,AS9,Z,12.3,9.8,11.1,262.0,4,7
2020,Land Rover,Range Rover 3.0,SUV: Standard,3.0,6.0,AS8,Z,12.2,9.4,11.0,258.0,4,7
2020,Land Rover,Range Rover TD6 Diesel,SUV: Standard,3.0,6.0,AS8,D,10.7,8.3,9.6,256.0,4,1
2020,Land Rover,Range Rover 5.0 Supercharged,SUV: Standard,5.0,8.0,AS8,Z,14.4,11.2,12.9,305.0,3,3
2020,Land Rover,Range Rover 5.0 Supercharged LWB,SUV: Standard,5.0,8.0,AS8,Z,14.4,11.3,13.0,305.0,3,3
2020,Land Rover,Range Rover SVAutobiography Dynamic,SUV: Standard,5.0,8.0,AS8,Z,17.1,12.6,15.1,354.0,2,3
2020,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5.0,8.0,AS8,Z,17.9,12.7,15.5,365.0,2,3
2020,Land Rover,Range Rover Sport 3.0,SUV: Standard,3.0,6.0,AS8,Z,12.6,9.6,11.3,264.0,4,7
2020,Land Rover,Range Rover Sport TD6 Diesel,SUV: Standard,3.0,6.0,AS8,D,10.7,8.3,9.6,256.0,4,1
2020,Land Rover,Range Rover Sport Supercharged,SUV: Standard,5.0,8.0,AS8,Z,14.1,10.7,12.6,294.0,3,3
2020,Land Rover,Range Rover Sport SVR,SUV: Standard,5.0,8.0,AS8,Z,16.2,12.0,14.3,336.0,2,3
2020,Land Rover,Range Rover Evoque P250,SUV: Small,2.0,4.0,AS9,Z,11.8,8.7,10.4,245.0,5,7
2020,Land Rover,Range Rover Evoque P300,SUV: Small,2.0,4.0,AS9,Z,11.4,8.9,10.3,242.0,5,7
2020,Land Rover,Range Rover Velar P250,SUV: Small,2.0,4.0,AS8,Z,11.2,8.9,10.2,238.0,5,7
2020,Land Rover,Range Rover Velar P300,SUV: Small,2.0,4.0,AS8,Z,11.7,9.2,10.6,248.0,4,7
2020,Land Rover,Range Rover Velar P340,SUV: Small,3.0,6.0,AS8,Z,13.0,10.0,11.6,273.0,4,7
2020,Land Rover,Range Rover Velar P380,SUV: Small,3.0,6.0,AS8,Z,13.0,10.0,11.6,273.0,4,7
2020,Land Rover,Range Rover Velar SVAutobiography Dynamic,SUV: Small,5.0,8.0,AS8,Z,15.2,11.5,13.5,318.0,3,3
2020,Lexus,ES 300h,Mid-size,2.5,4.0,AS6,X,5.5,5.2,5.3,124.0,10,7
2020,Lexus,ES 350,Mid-size,3.5,6.0,AS8,X,10.7,7.2,9.1,213.0,5,5
2020,Lexus,ES 350 F SPORT,Mid-size,3.5,6.0,AS8,X,10.9,7.5,9.4,219.0,5,5
2020,Lexus,GS 350 AWD,Mid-size,3.5,6.0,AS6,Z,12.3,9.1,10.9,254.0,4,5
2020,Lexus,GS F,Compact,5.0,8.0,AS8,Z,14.9,9.7,12.5,293.0,3,5
2020,Lexus,GX 460,SUV: Standard,4.6,8.0,AS6,Z,16.2,12.3,14.5,337.0,2,3
2020,Lexus,IS 300,Compact,2.0,4.0,AS8,Z,11.0,7.6,9.5,220.0,5,5
2020,Lexus,IS 300 AWD,Compact,3.5,6.0,AS6,Z,12.3,9.1,10.9,254.0,4,5
2020,Lexus,IS 350 AWD,Compact,3.5,6.0,AS6,Z,12.3,9.1,10.9,254.0,4,5
2020,Lexus,LC 500,Subcompact,5.0,8.0,AS10,Z,15.1,9.5,12.6,294.0,3,5
2020,Lexus,LC 500h,Subcompact,3.5,6.0,AV10,Z,9.0,7.1,8.1,189.0,6,7
2020,Lexus,LS 500 AWD,Mid-size,3.4,6.0,AS10,Z,13.2,8.7,11.1,262.0,4,3
2020,Lexus,LS 500h AWD,Mid-size,3.5,6.0,AV10,Z,10.3,7.7,9.1,214.0,5,7
2020,Lexus,LX 570,SUV: Standard,5.7,8.0,AS8,Z,19.2,14.3,16.9,395.0,1,3
2020,Lexus,NX 300 AWD,SUV: Small,2.0,4.0,AS6,Z,10.7,8.5,9.7,226.0,5,3
2020,Lexus,NX 300 AWD F SPORT,SUV: Small,2.0,4.0,AS6,Z,10.8,8.9,9.9,232.0,5,3
2020,Lexus,NX 300h AWD,SUV: Small,2.5,4.0,AV6,X,7.2,7.9,7.5,176.0,7,7
2020,Lexus,RC 300 AWD,Subcompact,3.5,6.0,AS6,Z,13.1,9.8,11.2,262.0,4,5
2020,Lexus,RC 350 AWD,Subcompact,3.5,6.0,AS6,Z,13.1,9.8,11.2,262.0,4,5
2020,Lexus,RC F,Subcompact,5.0,8.0,AS8,Z,14.4,9.6,12.2,285.0,3,5
2020,Lexus,RX 350 AWD,SUV: Small,3.5,6.0,AS8,X,12.2,9.0,10.8,252.0,4,5
2020,Lexus,RX 350 L AWD,SUV: Small,3.5,6.0,AS8,X,13.1,9.4,11.1,268.0,4,5
2020,Lexus,RX 450h AWD,SUV: Standard,3.5,6.0,AV6,Z,7.5,8.4,7.9,185.0,7,7
2020,Lexus,RX 450h L AWD,SUV: Standard,3.5,6.0,AV6,Z,8.1,8.4,8.1,190.0,6,7
2020,Lexus,UX 200,Mid-size,2.0,4.0,AS10,X,8.0,6.3,7.2,168.0,7,6
2020,Lexus,UX 250h AWD,Compact,2.0,4.0,AV6,X,5.7,6.2,6.0,140.0,9,6
2020,Lincoln,Aviator,SUV: Standard,3.0,6.0,AS10,X,13.7,9.7,11.9,280.0,4,5
2020,Lincoln,Continental AWD,Full-size,2.7,6.0,AS6,X,14.0,9.5,12.0,281.0,4,5
2020,Lincoln,Continental AWD,Full-size,3.0,6.0,AS6,X,14.5,9.8,12.3,289.0,3,5
2020,Lincoln,Continental AWD,Full-size,3.7,6.0,AS6,X,14.3,9.7,12.2,287.0,3,3
2020,Lincoln,Corsair AWD,SUV: Small,2.0,4.0,AS8,X,11.1,8.1,9.8,229.0,5,5
2020,Lincoln,Corsair AWD,SUV: Small,2.3,4.0,AS8,X,11.1,8.2,9.8,230.0,5,5
2020,Lincoln,MKZ AWD,Mid-size,2.0,4.0,AS6,X,12.1,8.4,10.4,245.0,5,5
2020,Lincoln,MKZ Hybrid,Mid-size,2.0,4.0,AV,X,5.5,5.7,5.6,131.0,9,7
2020,Lincoln,Nautilus AWD,SUV: Small,2.0,4.0,AS8,X,12.0,9.6,10.7,250.0,4,5
2020,Lincoln,Nautilus AWD,SUV: Small,2.7,6.0,AS8,X,12.5,9.2,11.0,258.0,4,5
2020,Lincoln,Navigator 4X4,SUV: Standard,3.5,6.0,AS10,X,15.0,11.5,13.4,315.0,3,5
2020,Maserati,Ghibli,Mid-size,3.0,6.0,AS8,Z,14.1,9.8,12.2,286.0,3,1
2020,Maserati,Ghibli S,Mid-size,3.0,6.0,AS8,Z,14.1,9.8,12.2,286.0,3,1
2020,Maserati,Ghibli S Q4,Mid-size,3.0,6.0,AS8,Z,14.7,9.9,12.6,295.0,3,1
2020,Maserati,Levante,SUV: Standard,3.0,6.0,AS8,Z,15.9,11.1,13.7,324.0,3,1
2020,Maserati,Levante S,SUV: Standard,3.0,6.0,AS8,Z,15.9,11.1,13.7,324.0,3,1
2020,Maserati,Levante GTS,SUV: Standard,3.8,8.0,AS8,Z,17.3,12.9,15.3,360.0,2,1
2020,Maserati,Levante Trofeo,SUV: Standard,3.8,8.0,AS8,Z,17.3,12.9,15.3,360.0,2,1
2020,Maserati,Quattroporte S,Full-size,3.0,6.0,AS8,Z,14.1,9.8,12.2,286.0,3,1
2020,Maserati,Quattroporte S Q4,Full-size,3.0,6.0,AS8,Z,15.0,10.3,12.8,301.0,3,1
2020,Maserati,Quattroporte GTS,Full-size,3.8,8.0,AS8,Z,16.0,10.8,13.7,321.0,3,1
2020,Mazda,CX-3,Compact,2.0,4.0,AS6,X,8.3,6.9,7.7,179.0,7,3
2020,Mazda,CX-3 (SIL),Compact,2.0,4.0,M6,X,8.8,7.0,8.0,186.0,7,3
2020,Mazda,CX-3 4WD,Compact,2.0,4.0,AS6,X,8.6,7.4,8.1,189.0,6,3
2020,Mazda,CX-30,SUV: Small,2.0,4.0,AS6,X,8.9,7.1,8.1,189.0,6,7
2020,Mazda,CX-30,SUV: Small,2.5,4.0,AS6,X,9.3,7.1,8.3,194.0,6,7
2020,Mazda,CX-30 4WD,SUV: Small,2.0,4.0,AS6,X,9.4,7.7,8.6,202.0,6,7
2020,Mazda,CX-30 4WD,SUV: Small,2.5,4.0,AS6,X,9.9,7.7,8.9,208.0,6,7
2020,Mazda,CX-30 4WD (Cylinder Deactivation),SUV: Small,2.5,4.0,AS6,X,9.5,7.4,8.6,200.0,6,7
2020,Mazda,CX-5,SUV: Small,2.5,4.0,AS6,X,9.7,7.8,8.8,206.0,6,7
2020,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4.0,AS6,X,9.3,7.6,8.5,201.0,6,7
2020,Mazda,CX-5 4WD,SUV: Small,2.5,4.0,AS6,X,10.2,8.2,9.3,217.0,5,7
2020,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4.0,AS6,X,9.8,7.9,9.0,208.0,6,7
2020,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4.0,AS6,X,10.8,8.7,9.8,230.0,5,5
2020,Mazda,CX-9 4WD,SUV: Small,2.5,4.0,AS6,X,11.6,9.1,10.5,244.0,5,5
2020,Mazda,Mazda3 4-Door,Compact,2.0,4.0,AS6,X,8.4,6.6,7.6,178.0,7,7
2020,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4.0,M6,X,8.7,6.4,7.7,180.0,7,7
2020,Mazda,Mazda3 4-Door,Compact,2.5,4.0,AS6,X,8.8,6.4,7.7,181.0,7,7
2020,Mazda,Mazda3 4-Door (Cylinder Deactivation),Compact,2.5,4.0,AS6,X,8.8,6.6,7.8,183.0,7,7
2020,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4.0,AS6,X,9.2,7.0,8.2,192.0,6,7
2020,Mazda,Mazda3 5-Door,Mid-size,2.0,4.0,AS6,X,8.6,6.7,7.7,181.0,7,7
2020,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4.0,M6,X,8.7,6.6,7.8,181.0,7,7
2020,Mazda,Mazda3 5-Door,Mid-size,2.5,4.0,AS6,X,9.0,6.8,8.0,187.0,7,7
2020,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4.0,M6,X,9.2,6.6,8.1,189.0,6,7
2020,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4.0,AS6,X,9.8,7.4,8.7,204.0,6,7
2020,Mazda,Mazda6,Mid-size,2.5,4.0,AS6,X,9.0,6.7,8.0,188.0,6,7
2020,Mazda,Mazda6 Turbo,Mid-size,2.5,4.0,AS6,X,10.0,7.5,8.9,208.0,6,3
2020,Mazda,MX-5,Two-seater,2.0,4.0,AS6,Z,9.0,6.6,7.9,186.0,7,3
2020,Mazda,MX-5 (SIL),Two-seater,2.0,4.0,M6,Z,9.0,7.0,8.1,189.0,6,3
2020,Mercedes-Benz,AMG C 43 4MATIC,Compact,3.0,6.0,A9,Z,12.4,8.7,10.7,253.0,4,5
2020,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,Z,12.7,9.2,11.2,263.0,4,5
2020,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6.0,A9,Z,12.9,8.8,11.1,255.0,4,5
2020,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3.0,6.0,A9,Z,12.4,8.9,10.8,255.0,4,5
2020,Mercedes-Benz,AMG C 63,Compact,4.0,8.0,A9,Z,13.2,8.7,11.2,263.0,4,5
2020,Mercedes-Benz,AMG C 63 S,Compact,4.0,8.0,A9,Z,13.2,8.7,11.2,263.0,4,5
2020,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4.0,8.0,A9,Z,13.9,9.7,12.0,282.0,4,5
2020,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4.0,8.0,A9,Z,13.9,9.2,11.8,277.0,4,5
2020,Mercedes-Benz,AMG CLS 53 4MATIC+,Compact,3.0,6.0,A9,Z,12.4,8.7,10.7,235.0,5,5
2020,Mercedes-Benz,AMG E 53 4MATIC+,Mid-size,3.0,6.0,A9,Z,11.2,8.3,9.9,232.0,5,5
2020,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6.0,A9,Z,12.5,9.0,10.9,245.0,5,5
2020,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6.0,A9,Z,12.3,8.5,10.6,237.0,5,5
2020,Mercedes-Benz,AMG E 63 S 4MATIC+,Mid-size,4.0,8.0,A9,Z,16.0,10.5,13.5,318.0,3,5
2020,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4.0,8.0,A9,Z,14.6,10.4,12.7,299.0,3,5
2020,Mercedes-Benz,AMG G 63,SUV: Standard,4.0,8.0,A9,Z,18.1,15.6,17.0,396.0,1,3
2020,Mercedes-Benz,AMG GLC 63 S 4MATIC+,SUV: Small,4.0,8.0,A9,Z,15.0,10.9,13.2,309.0,3,5
2020,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4.0,8.0,A9,Z,15.0,10.9,13.2,309.0,3,5
2020,Mercedes-Benz,AMG GT R Coupe,Two-seater,4.0,8.0,AM7,Z,15.9,11.8,14.0,327.0,3,5
2020,Mercedes-Benz,AMG S 63 4MATIC+,Full-size,4.0,8.0,A9,Z,14.1,8.9,11.8,275.0,4,5
2020,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4.0,8.0,A9,Z,15.8,9.8,13.1,306.0,3,5
2020,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4.0,8.0,A9,Z,14.0,8.7,11.6,271.0,4,5
2020,Mercedes-Benz,AMG S 65,Full-size,6.0,12.0,A7,Z,18.6,10.9,15.1,356.0,2,3
2020,Mercedes-Benz,C 300 4MATIC,Compact,2.0,4.0,A9,Z,11.0,7.3,9.4,219.0,5,5
2020,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2.0,4.0,A9,Z,11.3,8.1,9.9,231.0,5,5
2020,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2.0,4.0,A9,Z,10.9,7.7,9.5,221.0,5,5
2020,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2.0,4.0,A9,Z,10.9,7.7,9.5,221.0,5,5
2020,Mercedes-Benz,CLS 450 4MATIC,Compact,3.0,6.0,A9,Z,11.3,7.9,9.8,213.0,5,5
2020,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3.0,6.0,A9,Z,12.7,10.1,11.6,271.0,4,5
2020,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3.0,6.0,A9,Z,12.5,9.1,11.0,257.0,4,5
2020,Mercedes-Benz,G 550,SUV: Standard,4.0,8.0,A9,Z,18.0,14.1,16.3,378.0,2,5
2020,Mercedes-Benz,Maybach S 560 4MATIC,Full-size,4.0,8.0,A9,Z,14.4,9.5,12.2,286.0,3,5
2020,Mercedes-Benz,Maybach S 650,Full-size,6.0,12.0,A7,Z,18.4,11.1,15.1,355.0,2,3
2020,Mercedes-Benz,S 450 4MATIC SWB,Mid-size,3.0,6.0,A9,Z,12.8,8.5,10.8,253.0,4,3
2020,Mercedes-Benz,S 560 4MATIC,Full-size,4.0,8.0,A9,Z,13.5,8.6,11.3,265.0,4,5
2020,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4.0,8.0,A9,Z,13.5,8.6,11.3,265.0,4,5
2020,Mercedes-Benz,SL 550,Two-seater,4.7,8.0,A9,Z,13.5,9.3,11.6,270.0,4,1
2020,Mercedes-Benz,SLC 300,Two-seater,2.0,4.0,A9,Z,10.0,7.3,8.8,205.0,6,3
2020,MINI,Cooper 3 Door,Subcompact,1.5,3.0,AM7,Z,8.3,6.4,7.5,174.0,7,7
2020,MINI,Cooper 5 Door,Subcompact,1.5,3.0,AM7,Z,8.3,6.4,7.5,174.0,7,7
2020,MINI,Cooper Clubman ALL4,Mid-size,1.5,3.0,AS8,Z,9.7,7.0,8.5,197.0,6,7
2020,MINI,Cooper Convertible,Minicompact,1.5,3.0,AM7,Z,8.3,6.4,7.5,174.0,7,7
2020,MINI,Cooper Countryman ALL4,Mid-size,1.5,3.0,AS8,Z,9.8,7.1,8.6,200.0,6,7
